STU_ID,stu_gender,race,aspire88,reading88,math88,science88,history88,reading90,math90,science90,history90,school_id,reading92,math92,science92,history92,faminc88,faminc92,freq_absent88,class_size88,teacher_cert88,teacher_status88,TCH_IDA,class_size90,teacher_cert92,class_size92,teacher_status92,teacher_id,high_faminc92,high_faminc88,male,asian,hispanic,black,white,native_american,fulltime88,fulltime92,certified88,certified92,small_class_size88,regular_class_size88,large_class_size88,small_class_size90,regular_class_size90,large_class_size90,small_class_size92,regular_class_size92,large_class_size92,always_small,always_nonsmall,totalscr88,totalscr90,totalscr92,ln_totalscr88,ln_totalscr90,ln_totalscr92,absent88_bin,uni_aspire88
7806017,2,4,5,58.060001,66.290001,52.41,58.639999,55.709999,65.639999,67.809998,52.330002,51148,58.380001,62.759998,58.419998,44,9,9,2,26,1,1,5114804M,15,1,24,1,5114804M,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,235.39999,241.48999,223.56,5.4612861,5.4868279,5.4096799,Not frequently absent,Expects university
7806021,2,4,5,66.709999,58.93,54.290001,68.940002,64.019997,64.040001,52.369999,64,51148,99.989998,99.989998,99.989998,99.989998,15,14,2,26,1,1,5114803H,19,3,39,1,5114803H,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,248.87,244.42999,399.95999,5.5169306,5.498929,5.9913645,Not frequently absent,Expects university
7806055,2,3,5,49.98,50.040001,51.66,49.43,54.560001,50.549999,38.84,48.82,51148,99.989998,99.989998,99.989998,99.989998,5,5,2,21,1,1,5114802M,22,1,25,1,5114802M,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,201.11,192.77,399.95999,5.3038521,5.261498,5.9913645,Not frequently absent,Expects university
7806073,2,4,5,56.860001,56.790001,52.630001,48.009998,53.59,49.93,42.369999,45.110001,51148,45.580002,52.529999,43.790001,44.77,8,10,2,25,1,1,5114802M,11,1,48,1,5114802M,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,214.29001,191,186.67,5.3673301,5.2522736,5.2293425,Not frequently absent,Expects university
7806120,2,4,6,68.68,67.849998,58.73,76.610001,63.889999,65.370003,57.82,68.199997,61637,99.989998,99.989998,99.989998,99.989998,15,15,2,30,1,1,6163702H,11,1,95,1,6163702H,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,271.87,255.28,399.95999,5.6053238,5.5423608,5.9913645,Not frequently absent,Expects university
7806138,2,4,6,59.779999,55.75,58.119999,58.41,64.779999,57.619999,50.23,62.91,61637,62.16,61.990002,63.150002,62.619999,14,13,2,19,1,1,6163704M,31,1,95,1,6163704M,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,232.06,235.53999,249.92,5.4469957,5.4618807,5.5211411,Not frequently absent,Expects university
7806158,1,4,6,58.91,53.209999,61.060001,67.419998,66.93,61.200001,65.809998,69.529999,61637,65.449997,68.330002,61.799999,65.910004,11,12,2,20,1,1,6163701M,26,1,30,1,6163701M,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,240.60001,263.47,261.48999,5.4831357,5.5739393,5.5663962,Not frequently absent,Expects university
7807709,2,4,6,61.349998,66.080002,60.57,65.019997,65.980003,65.410004,64.980003,72.889999,56233,68.089996,66.019997,65.440002,67.32,11,8,2,20,1,1,5623309M,14,1,27,1,5623309M,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,253.01999,269.26001,266.87,5.5334687,5.5956774,5.5867615,Not frequently absent,Expects university
7807720,2,4,6,65.690002,71.550003,65.120003,62.279999,66.120003,67.739998,62.139999,63.029999,56233,62.419998,64.660004,63.119999,68.470001,13,14,2,20,1,1,5623306M,24,1,27,1,5623306M,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,264.64001,259.03,258.67001,5.5783706,5.5569439,5.555553,Not frequently absent,Expects university
7807725,2,4,6,60.650002,61.900002,67.790001,50.970001,56.869999,65.879997,67.860001,61.669998,56233,99.989998,99.989998,99.989998,99.989998,10,9,2,20,1,1,5623304M,22,1,75,1,5623304M,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,241.31,252.28,399.95999,5.4860826,5.5305395,5.9913645,Not frequently absent,Expects university
7807745,1,4,5,62.02,67.099998,51.740002,58.860001,61.810001,63.450001,63.91,60.549999,56233,52.720001,60.509998,59.990002,65.25,9,9,2,20,1,1,5623305E,22,1,27,1,5623305E,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,239.72,249.72,238.47,5.4794717,5.5203404,5.4742436,Not frequently absent,Expects university
7808100,1,4,2,40.73,54.130001,41.07,44.34,55.049999,55.939999,52.689999,45.439999,78675,50.720001,60.669998,54.610001,46.130001,11,11,2,22,1,1,7867509E,20,1,45,1,7867509E,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,180.27,209.12,212.13,5.1944556,5.3429084,5.3571992,Not frequently absent,Does not expect university
7808137,2,4,6,67.970001,62.91,60.68,55.009998,62.939999,62.16,62.959999,62.540001,78675,63.580002,61.970001,67.190002,65.690002,11,11,2,24,1,1,7867501M,20,1,20,1,7867501M,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,246.57001,250.60001,258.42999,5.5076461,5.5238581,5.554625,Not frequently absent,Expects university
7808145,1,4,6,61.209999,68.730003,73.839996,60.299999,66.949997,65.440002,69.629997,71.889999,78675,64.370003,65.120003,67.540001,62.619999,11,11,2,24,1,1,7867501M,20,1,20,1,7867501M,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,264.07999,273.91,259.64999,5.576252,5.6127996,5.5593348,Not frequently absent,Expects university
7808174,2,5,5,41.43,45.150002,43.720001,44.610001,52.830002,46.889999,51.360001,47.720001,78675,50.790001,46.389999,53.259998,46.82,11,12,2,27,1,1,7867503M,18,1,24,1,7867503M,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,174.91,198.8,197.25999,5.1642714,5.2922993,5.2845225,Not frequently absent,Expects university
7810108,2,4,5,46.759998,60.32,52.470001,53.389999,51.73,53.619999,48.240002,47.32,53319,99.989998,99.989998,99.989998,99.989998,10,10,1,27,1,1,5331905M,26,1,28,1,5331905M,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,212.94,200.91,399.95999,5.3610106,5.3028569,5.9913645,Frequently absent,Expects university
7810153,1,4,6,70.550003,68.260002,57.82,67.839996,67.860001,67.110001,71.720001,64.010002,25002,66.110001,65.18,69.849998,68.370003,12,12,2,38,1,1,2500204H,24,1,15,1,2500204H,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,264.47,270.70001,269.51001,5.5777278,5.6010113,5.5966053,Not frequently absent,Expects university
7810162,1,4,6,66.5,69.410004,68.889999,64.010002,59.040001,69.910004,61.259998,65.230003,25002,51.66,67.5,61.709999,63.849998,13,14,2,23,1,1,2500205S,30,1,15,1,2500205S,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,268.81,255.44,244.72,5.5940046,5.5429873,5.5001149,Not frequently absent,Expects university
7811520,2,4,4,44.189999,48.110001,43.900002,49,45.439999,48.860001,44.810001,47.84,33043,43.599998,46.959999,42.43,44.419998,3,4,2,22,1,1,3304304S,24,1,27,1,3304304S,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,185.2,186.95,177.41,5.2214365,5.2308412,5.1784635,Not frequently absent,Does not expect university
7811529,1,5,5,56.560001,40.27,49.189999,54.27,53.779999,38.98,56.869999,60.450001,33043,56.91,40.23,51.060001,54.540001,11,12,2,18,1,1,3304303E,20,1,14,1,3304303E,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,200.29001,210.08,202.74001,5.2997665,5.3474884,5.3119245,Not frequently absent,Expects university
7811555,1,5,4,35.310001,39.099998,45.259998,43.25,37.540001,36.619999,38.830002,34.189999,33043,33.049999,31.42,37.700001,34.439999,7,11,2,15,1,1,3304305H,18,1,27,1,3304305H,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,162.92,147.17999,136.61,5.0932593,4.9916563,4.91713,Not frequently absent,Does not expect university
7811566,1,4,3,59.080002,57.700001,58.09,54.91,52.709999,53.18,59.09,50.509998,33043,99.989998,99.989998,99.989998,99.989998,7,9,2,22,1,1,3304304S,23,1,14,1,3304304S,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,229.78,215.48999,399.95999,5.4371223,5.3729143,5.9913645,Not frequently absent,Does not expect university
7811578,1,4,5,58.849998,51.470001,48.25,62.990002,64.410004,52.27,55.959999,42.23,33043,60.720001,50.419998,59.740002,63.959999,9,10,2,15,1,1,3304304S,23,1,27,1,3304304S,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,221.56,214.87,234.84,5.4006934,5.3700333,5.4589043,Not frequently absent,Expects university
7813100,1,4,5,99.989998,99.989998,99.989998,99.989998,44.23,62.68,46.09,49.099998,25277,56.009998,61.84,53.720001,51.560001,12,13,2,17,1,1,2527701M,21,1,30,1,2527701M,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,399.95999,202.10001,223.13,5.9913645,5.3087626,5.4077544,Not frequently absent,Expects university
7813111,1,4,5,99.989998,99.989998,99.989998,99.989998,54.259998,63.060001,67.059998,63.560001,25277,59.09,65.720001,68.709999,61.669998,13,14,2,20,1,1,2527701M,23,1,14,1,2527701M,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,399.95999,247.94,255.19,5.9913645,5.5131869,5.5420084,Not frequently absent,Expects university
7813130,1,4,5,99.989998,99.989998,99.989998,99.989998,45.599998,52.060001,55.970001,50.799999,25277,58.889999,49.32,63.34,61.049999,6,9,2,19,1,1,2527701M,23,1,30,1,2527701M,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,399.95999,204.42999,232.60001,5.9913645,5.3202257,5.4493203,Not frequently absent,Expects university
7813185,1,4,5,99.989998,99.989998,99.989998,99.989998,51.169998,47.990002,57.810001,46.549999,25277,46.82,55.849998,60.209999,56.119999,10,11,2,19,1,1,2527703S,22,1,30,1,2527703S,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,399.95999,203.52,219,5.9913645,5.3157644,5.3890719,Not frequently absent,Expects university
7813197,1,4,5,99.989998,99.989998,99.989998,99.989998,55.700001,65.220001,68.769997,50.709999,25277,58.139999,62.970001,64.419998,63.200001,10,10,2,19,1,1,2527701M,21,1,14,1,2527701M,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,399.95999,240.39999,248.73,5.9913645,5.4823041,5.5163679,Not frequently absent,Expects university
7813198,2,4,5,99.989998,99.989998,99.989998,99.989998,53.549999,40.970001,52.34,43.169998,25277,52.439999,50.639999,54.380001,42.279999,10,10,2,20,1,1,2527702E,23,1,28,1,2527702E,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,399.95999,190.03,199.73999,5.9913645,5.2471819,5.2970166,Not frequently absent,Expects university
7813700,1,4,6,65.330002,64.220001,68.410004,62.290001,62.290001,69.75,70.779999,67.57,10133,65.059998,66.220001,64.830002,69.129997,11,12,2,26,1,1,1013301M,24,1,84,1,1013301M,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,260.25,270.39001,265.23999,5.5616426,5.5998654,5.5806351,Not frequently absent,Expects university
7813720,1,4,6,70.550003,71.260002,68.919998,74.489998,66.93,69.970001,71.029999,72.889999,10133,62.34,70.230003,64.18,66.940002,11,12,2,26,1,1,1013301M,24,1,84,1,1013301M,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,285.22,280.82001,263.69,5.6532607,5.6377139,5.5747743,Not frequently absent,Expects university
7813731,1,4,5,61.290001,61.990002,53.91,69.870003,63.34,64.580002,65.110001,71.120003,26783,63.41,65.32,69.849998,62.439999,10,11,2,26,1,1,2678304E,22,1,87,1,2678304E,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,247.06,264.14999,261.01999,5.5096312,5.5765171,5.5645971,Not frequently absent,Expects university
7813751,2,4,5,66.709999,52.959999,59.389999,60.759998,61.389999,56.57,54.869999,68.620003,10133,66.769997,58.02,63.639999,65.739998,11,8,2,24,1,1,1013301M,24,1,21,1,1013301M,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,239.81999,241.45,254.17,5.4798884,5.4866624,5.5380034,Not frequently absent,Expects university
7813783,2,4,5,57.77,58.57,53.560001,51.119999,51.639999,62.619999,58.209999,50.200001,10133,54.740002,53.84,48.200001,44.189999,10,10,2,24,1,1,1013303E,27,1,25,1,1013303E,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,221.02,222.67,200.97,5.3982534,5.4056907,5.3031554,Not frequently absent,Expects university
7813805,1,2,5,51.119999,63.869999,60.259998,53.130001,55.18,57.529999,52.130001,50.860001,70656,52.939999,54.310001,48.549999,49.369999,11,12,2,18,1,1,7065601S,24,1,28,1,7065601S,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,228.38,215.7,205.17,5.4310107,5.3738885,5.3238387,Not frequently absent,Expects university
7813817,2,4,5,63.549999,51.66,46.200001,50.959999,57.130001,47.950001,52.689999,51.48,70656,59.349998,55.919998,55.029999,55.389999,10,10,2,11,1,1,7065602E,22,1,28,1,7065602E,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,212.37,209.25,225.69,5.3583302,5.3435297,5.4191623,Not frequently absent,Expects university
7813826,2,4,6,60.259998,50.060001,55.16,56.52,60.369999,57.720001,55.709999,59.040001,70656,62.27,52.18,58.049999,59.419998,10,11,2,17,1,1,7065601S,24,1,42,1,7065601S,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,222,232.84,231.92,5.4026775,5.4503517,5.4463925,Not frequently absent,Expects university
7813860,2,4,6,53.310001,63.299999,60.990002,65.099998,59.560001,61.639999,58.400002,60.32,70656,63.939999,63.66,54.279999,58.48,7,11,2,18,1,1,7065601S,24,1,42,1,7065601S,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,242.7,239.92,240.36,5.4918261,5.4803057,5.4821377,Not frequently absent,Expects university
7813869,2,4,6,40.549999,53.720001,57.299999,47.130001,48.34,54.119999,54.009998,46.25,70656,39.540001,54.259998,52.650002,47.919998,13,14,2,18,1,1,7065601S,24,1,5,1,7065601S,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,198.7,202.72,194.37,5.2917962,5.3118258,5.2697635,Not frequently absent,Expects university
7813887,2,4,5,61.869999,72.290001,58.25,51.84,62.130001,62.93,60.599998,54.860001,70656,63.889999,63.73,66.809998,62.529999,10,11,2,18,1,1,7065601S,24,1,42,1,7065601S,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,244.25,240.52,256.95999,5.4981923,5.4828033,5.5489206,Not frequently absent,Expects university
7813895,2,4,5,55.349998,71.610001,56.049999,61.779999,64.760002,65.389999,67.290001,57.82,70656,61.150002,68.089996,64.260002,65.699997,11,12,2,18,1,1,7065602E,22,1,42,1,7065602E,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,244.78999,255.26001,259.20001,5.5004005,5.5422826,5.5576,Not frequently absent,Expects university
7814813,1,4,6,60.139999,54.639999,54.650002,62.790001,57.529999,60.560001,65.690002,55.73,17254,66.559998,62.580002,63.349998,60.400002,10,11,2,23,1,1,1725401S,27,1,12,1,1725401S,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,232.22,239.51001,252.89,5.4476852,5.4785953,5.5329547,Not frequently absent,Expects university
7814837,2,4,6,70.550003,53.360001,51.169998,55.68,57.650002,58.150002,56.240002,64.599998,17254,51.139999,62.330002,57.240002,66.440002,10,11,2,21,1,1,1725401S,26,1,23,1,1725401S,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,230.76001,236.64,237.15001,5.4413781,5.4665399,5.4686928,Not frequently absent,Expects university
7814875,2,4,5,38.259998,43.419998,44.720001,41.82,49.84,50.360001,36.919998,42.34,17254,48.669998,53.279999,39.16,43.540001,10,11,2,24,1,1,1725401S,19,1,23,1,1725401S,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,168.22,179.45999,184.64999,5.1252728,5.1899524,5.218462,Not frequently absent,Expects university
7816208,2,4,3,56.240002,61.389999,56.610001,55.389999,53.41,65.75,58.220001,58.25,2698,59.09,61.68,51.650002,54.400002,8,9,2,28,1,2,0269807E,27,1,32,1,0269807E,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,229.63,235.63,226.82001,5.4364696,5.4622626,5.4241567,Not frequently absent,Does not expect university
7816219,1,4,3,48,71.919998,53.369999,58.130001,47,64.639999,53.150002,57.630001,2698,50.66,63.91,47.77,54.459999,9,9,2,17,1,1,0269802H,30,1,21,1,0269802H,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,231.42,222.42,216.8,5.4442344,5.4045672,5.3789754,Not frequently absent,Does not expect university
7816249,1,4,3,41.810001,47.380001,45.950001,34.299999,43.529999,46.57,52.139999,44.669998,2698,45.75,53.34,46.66,56.939999,12,13,2,22,1,1,0269801M,15,1,40,1,0269801M,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,169.44,186.91,202.69,5.1324987,5.2306271,5.3116779,Not frequently absent,Does not expect university
7816260,2,4,6,66.849998,77.199997,64.690002,63.889999,64.07,67.410004,66.760002,69.879997,2698,64.760002,67.059998,68.290001,68.769997,8,10,2,23,1,1,0269801M,23,1,21,1,0269801M,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,272.63,268.12,268.88,5.6081157,5.5914345,5.594265,Not frequently absent,Expects university
7816263,2,4,5,42.07,43.099998,39.27,47.880001,43.349998,46.48,44.919998,46.490002,2698,45.27,44.5,39,43.34,8,4,2,20,1,1,0269814M,26,1,22,1,0269814M,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,172.32001,181.23999,172.11,5.149353,5.1998219,5.1481338,Not frequently absent,Expects university
7816282,2,4,5,61.900002,65.220001,50.139999,62.970001,35.919998,60.52,55.740002,57.169998,2698,57.299999,59.84,55.799999,57.18,5,7,2,28,1,1,0269804H,26,1,27,1,0269804H,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,240.23001,209.35001,230.12,5.4815969,5.3440075,5.438601,Not frequently absent,Expects university
7816292,1,4,5,48.119999,47.610001,54.029999,46.119999,54.540001,45.459999,50.880001,55.450001,2698,99.989998,99.989998,99.989998,99.989998,8,10,2,22,1,1,0269801M,18,1,28,1,0269801M,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,195.88,206.33,399.95999,5.2775021,5.3294768,5.9913645,Not frequently absent,Expects university
7816705,1,5,2,40.419998,43.549999,48.200001,45.740002,48.23,46.299999,47.220001,49.330002,95178,50.950001,47.040001,50.279999,60.360001,10,12,2,22,1,1,9517804H,28,1,26,1,9517804H,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,177.91,191.08,208.63,5.1812778,5.2526922,5.3405623,Not frequently absent,Does not expect university
7816706,1,4,6,65.489998,60.779999,54.669998,60.93,48.860001,63.139999,58.59,61.43,95178,99.989998,99.989998,99.989998,99.989998,10,10,2,24,1,1,9517801S,20,1,95,1,9517801S,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,241.87,232.02,399.95999,5.4884005,5.4468236,5.9913645,Not frequently absent,Expects university
7816730,2,4,6,58.049999,56.189999,59.830002,53.490002,53,56.990002,61.970001,63.400002,95178,58.939999,59.52,59.93,61.5,15,15,2,23,1,1,9517808M,25,1,95,1,9517808M,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,227.56,235.36,239.89,5.4274139,5.4611163,5.4801803,Not frequently absent,Expects university
7816739,2,4,5,67.970001,70.419998,58.529999,60.580002,67.860001,63.360001,66.910004,57.560001,95178,60.580002,58.48,64.019997,57.099998,7,4,2,22,1,1,9517801S,19,1,19,1,9517801S,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,257.5,255.69,240.17999,5.5510197,5.5439658,5.4813886,Not frequently absent,Expects university
7816778,2,4,5,63.009998,56.049999,62.560001,55.110001,59.880001,50.540001,56.57,64.07,95178,62.650002,49.869999,61.52,58.669998,10,11,1,24,1,1,9517806H,21,1,95,1,9517806H,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,236.73,231.06,232.70999,5.4669204,5.4426775,5.4497929,Frequently absent,Expects university
7817510,1,4,5,66.050003,68.769997,65.43,68.419998,60.919998,64.550003,70.300003,69.57,24534,64.959999,64.720001,66.209999,68.470001,10,11,2,15,1,1,2453401M,13,1,7,1,2453401M,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,268.66998,265.34,264.35999,5.5934839,5.5810118,5.577312,Not frequently absent,Expects university
7817551,2,4,5,57.240002,53.189999,43.130001,46.310001,53.540001,54.860001,44.950001,44.369999,24534,49.169998,53.32,48.720001,48.25,11,10,2,15,1,1,2453401M,13,1,32,1,2453401M,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,199.87,197.72,199.45999,5.297667,5.2868519,5.2956138,Not frequently absent,Expects university
7817558,2,4,2,52.970001,48.389999,46.610001,46.330002,55.939999,50.32,50.939999,47.950001,24534,56.599998,55.150002,49.540001,45.41,5,6,2,15,1,1,2453401M,13,1,7,1,2453401M,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,194.3,205.14999,206.7,5.2694035,5.3237414,5.3312683,Not frequently absent,Does not expect university
7817564,2,4,5,67.970001,55.709999,54.880001,50.130001,64.07,53.400002,56.970001,50.130001,24534,62.779999,55.07,58.869999,47.73,10,11,2,15,1,1,2453401M,13,1,7,1,2453401M,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,228.69,224.57001,224.45,5.4323673,5.4141874,5.4136529,Not frequently absent,Expects university
7817573,2,4,5,56.139999,61.25,55.939999,51.110001,64.620003,59.860001,56.959999,51.810001,24534,59.470001,65.470001,62.68,50.18,11,10,2,15,1,1,2453401M,13,1,7,1,2453401M,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,224.44,233.25,237.8,5.4136086,5.4521108,5.4714298,Not frequently absent,Expects university
7817595,2,4,5,44.919998,54.130001,39.91,47.5,48.709999,55.599998,50.060001,45.080002,24534,54.009998,50.689999,52.040001,45.779999,10,11,2,15,1,1,2453401M,13,1,7,1,2453401M,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,186.45999,199.45,202.51999,5.2282166,5.2955637,5.3108387,Not frequently absent,Expects university
7817599,1,4,5,70.550003,64.480003,71.669998,67.510002,65.959999,67.080002,70.370003,64.860001,24534,63.619999,64.379997,65.720001,63.77,12,12,2,15,1,1,2453401M,13,1,7,1,2453401M,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,274.21002,268.27002,257.48999,5.6138945,5.5919938,5.550981,Not frequently absent,Expects university
7817906,1,4,6,48.310001,56.560001,63.810001,57.009998,56.619999,60.34,63.84,65.190002,46598,54.540001,59.470001,62.119999,52.939999,10,10,2,26,1,1,4659801S,24,1,8,1,4659801S,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,225.69,245.99001,229.07001,5.4191623,5.505291,5.4340277,Not frequently absent,Expects university
7817990,2,4,5,48.84,56.779999,50.91,46.41,46.490002,54.950001,60.75,50.259998,46598,48.759998,53.700001,55.52,43.82,11,7,2,26,1,1,4659801S,24,1,20,1,4659801S,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,202.94,212.45,201.8,5.3129106,5.3587065,5.3072772,Not frequently absent,Expects university
7820507,1,4,6,52.419998,61.919998,60.209999,48.950001,56.759998,62.52,59.950001,60.619999,81919,49.66,58.110001,64.239998,63.650002,10,11,2,19,1,1,8191902E,21,1,90,1,8191902E,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,223.5,239.85001,235.66,5.4094114,5.4800138,5.4623899,Not frequently absent,Expects university
7820509,2,4,4,46.419998,55.5,49.16,47.029999,48.349998,48.450001,40.139999,50.32,81919,44.689999,43.439999,41.080002,44.709999,11,12,2,19,1,1,8191902E,21,1,47,1,8191902E,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,198.11,187.25999,173.92,5.2888227,5.2324982,5.1585956,Not frequently absent,Does not expect university
7820513,2,4,5,65.940002,64.239998,57.98,54.869999,57.18,64.150002,58.849998,57.299999,81919,62.77,61.57,62.490002,55.049999,10,13,2,28,1,1,8191901S,25,1,90,1,8191901S,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,243.03,237.48,241.88,5.493185,5.4700832,5.4884419,Not frequently absent,Expects university
7820523,1,4,5,42.580002,50.169998,43.880001,50.080002,47.799999,50.330002,44.959999,45.07,81919,44.939999,41.869999,49.98,45.380001,8,10,2,28,1,1,8191905E,24,1,24,1,8191905E,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,186.71001,188.16,182.17,5.2295566,5.2372928,5.2049403,Not frequently absent,Expects university
7820538,2,4,2,35.77,38.16,42.16,31.299999,37.580002,41.959999,44.919998,36.919998,81919,35.130001,46,41.43,44.57,5,6,2,15,1,1,8191907S,16,1,24,1,8191907S,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,147.39,161.38,167.13,4.993082,5.0837617,5.118772,Not frequently absent,Does not expect university
7820549,2,4,4,42.84,48.560001,51.220001,42.860001,54.830002,47.630001,38.369999,48.099998,81919,41.580002,36.049999,33.68,31.16,10,9,2,28,1,1,8191902E,24,1,57,1,8191902E,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,185.48001,188.92999,142.47,5.2229471,5.2413764,4.9591312,Not frequently absent,Does not expect university
